"","dataSource","subject_id","activity","variable","mean"
"1834","training",28,"WALKING_UPSTAIRS","time_body_acceleration_jerk_std_y",-0.621850957736994
"1835","training",28,"WALKING_UPSTAIRS","time_body_acceleration_jerk_std_z",-0.782878748150289
"1836","training",28,"WALKING_UPSTAIRS","time_body_gyro_mean_x",-0.0687141990412428
"1837","training",28,"WALKING_UPSTAIRS","time_body_gyro_mean_y",-0.0444287535851416
"1838","training",28,"WALKING_UPSTAIRS","time_body_gyro_mean_z",0.102740942106647
"1839","training",28,"WALKING_UPSTAIRS","time_body_gyro_std_x",-0.724306349322543
"1840","training",28,"WALKING_UPSTAIRS","time_body_gyro_std_y",-0.720601548742775
"1841","training",28,"WALKING_UPSTAIRS","time_body_gyro_std_z",-0.64304630414422
"1842","training",28,"WALKING_UPSTAIRS","time_body_gyro_jerk_mean_x",-0.0870677379820809
"1843","training",28,"WALKING_UPSTAIRS","time_body_gyro_jerk_mean_y",-0.0448456255258093
"1844","training",28,"WALKING_UPSTAIRS","time_body_gyro_jerk_mean_z",-0.0615968239890751
"1845","training",28,"WALKING_UPSTAIRS","time_body_gyro_jerk_std_x",-0.698633879
"1846","training",28,"WALKING_UPSTAIRS","time_body_gyro_jerk_std_y",-0.809543090722543
"1847","training",28,"WALKING_UPSTAIRS","time_body_gyro_jerk_std_z",-0.750340343612717
"1848","training",28,"WALKING_UPSTAIRS","time_body_acceleration_magnitude_mean",-0.576630299640173
"1849","training",28,"WALKING_UPSTAIRS","time_body_acceleration_magnitude_std",-0.606197261037861
"1850","training",28,"WALKING_UPSTAIRS","time_gravity_acceleration_magnitude_mean",-0.576630299640173
"1851","training",28,"WALKING_UPSTAIRS","time_gravity_acceleration_magnitude_std",-0.606197261037861
"1852","training",28,"WALKING_UPSTAIRS","time_body_acceleration_jerk_magnitude_mean",-0.660949904982659
"1853","training",28,"WALKING_UPSTAIRS","time_body_acceleration_jerk_magnitude_std",-0.659688393802601
"1854","training",28,"WALKING_UPSTAIRS","time_body_gyro_magnitude_mean",-0.622316402677457
"1855","training",28,"WALKING_UPSTAIRS","time_body_gyro_magnitude_std",-0.693152305825723
"1856","training",28,"WALKING_UPSTAIRS","time_body_gyro_jerk_magnitude_mean",-0.771461998398844
"1857","training",28,"WALKING_UPSTAIRS","time_body_gyro_jerk_magnitude_std",-0.789989686763006
"1858","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_x",-0.62098476916763
"1859","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_y",-0.552255790906069
"1860","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_z",-0.691609999546243
"1861","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_std_x",-0.613300310144509
"1862","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_std_y",-0.565222218379422
"1863","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_std_z",-0.673773588699422
"1864","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_freq_x",-0.236647090411272
"1865","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_freq_y",-0.0562375995702312
"1866","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_freq_z",0.0349153773265896
"1867","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_mean_x",-0.657214833759249
"1868","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_mean_y",-0.642761437410694
"1869","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_mean_z",-0.759278022939306
"1870","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_std_x",-0.675974761447977
"1871","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_std_y",-0.625154297265029
"1872","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_std_z",-0.805541427890173
"1873","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_mean_freq_x",-0.0551522798179191
"1874","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_mean_freq_y",-0.269732389819627
"1875","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_mean_freq_z",-0.128154031835405
"1876","training",28,"WALKING_UPSTAIRS","frequency_body_gyro_mean_x",-0.652062037369942
"1877","training",28,"WALKING_UPSTAIRS","frequency_body_gyro_mean_y",-0.726075332947977
"1878","training",28,"WALKING_UPSTAIRS","frequency_body_gyro_mean_z",-0.647051521538439
"1879","training",28,"WALKING_UPSTAIRS","frequency_body_gyro_std_x",-0.748037645895954
"1880","training",28,"WALKING_UPSTAIRS","frequency_body_gyro_std_y",-0.720526336271676
"1881","training",28,"WALKING_UPSTAIRS","frequency_body_gyro_std_z",-0.676046523412139
"1882","training",28,"WALKING_UPSTAIRS","frequency_body_gyro_mean_freq_x",-0.131891066330289
"1883","training",28,"WALKING_UPSTAIRS","frequency_body_gyro_mean_freq_y",-0.258633494062139
"1884","training",28,"WALKING_UPSTAIRS","frequency_body_gyro_mean_freq_z",-0.0778903468810116
"1885","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_magnitude_mean",-0.597334562684393
"1886","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_magnitude_std",-0.673078611482948
"1887","training",28,"WALKING_UPSTAIRS","frequency_body_acceleration_magnitude_mean_freq",0.0332396973545087
"1888","training",28,"WALKING_UPSTAIRS","frequency_body_body_acceleration_jerk_magnitude_mean",-0.646268185660983
"1889","training",28,"WALKING_UPSTAIRS","frequency_body_body_acceleration_jerk_magnitude_std",-0.680276399187861
"1890","training",28,"WALKING_UPSTAIRS","frequency_body_body_acceleration_jerk_magnitude_mean_freq",0.175096213699422
"1891","training",28,"WALKING_UPSTAIRS","frequency_body_body_gyro_magnitude_mean",-0.719642186186127
"1892","training",28,"WALKING_UPSTAIRS","frequency_body_body_gyro_magnitude_std",-0.729262352742775
"1893","training",28,"WALKING_UPSTAIRS","frequency_body_body_gyro_magnitude_mean_freq",-0.101509980889855
"1894","training",28,"WALKING_UPSTAIRS","frequency_body_body_gyro_jerk_magnitude_mean",-0.79094215982659
"1895","training",28,"WALKING_UPSTAIRS","frequency_body_body_gyro_jerk_magnitude_std",-0.804117697601156
"1896","training",28,"WALKING_UPSTAIRS","frequency_body_body_gyro_jerk_magnitude_mean_freq",0.0104774016828902
"1897","training",29,"WALKING_UPSTAIRS","time_body_acceleration_mean_x",0.279111521944767
"1898","training",29,"WALKING_UPSTAIRS","time_body_acceleration_mean_y",-0.018471953048314
"1899","training",29,"WALKING_UPSTAIRS","time_body_acceleration_mean_z",-0.108675612269477
"1900","training",29,"WALKING_UPSTAIRS","time_body_acceleration_std_x",-0.574295395364826
"1901","training",29,"WALKING_UPSTAIRS","time_body_acceleration_std_y",-0.598400275636657
"1902","training",29,"WALKING_UPSTAIRS","time_body_acceleration_std_z",-0.606461283926453
"1903","training",29,"WALKING_UPSTAIRS","time_gravity_acceleration_mean_x",0.683067625610465
"1904","training",29,"WALKING_UPSTAIRS","time_gravity_acceleration_mean_y",0.115489757911628
"1905","training",29,"WALKING_UPSTAIRS","time_gravity_acceleration_mean_z",0.208215370043721
"1906","training",29,"WALKING_UPSTAIRS","time_gravity_acceleration_std_x",-0.973282885843023
"1907","training",29,"WALKING_UPSTAIRS","time_gravity_acceleration_std_y",-0.964643161017442
"1908","training",29,"WALKING_UPSTAIRS","time_gravity_acceleration_std_z",-0.941621790232558
"1909","training",29,"WALKING_UPSTAIRS","time_body_acceleration_jerk_mean_x",0.0788382324713372
"1910","training",29,"WALKING_UPSTAIRS","time_body_acceleration_jerk_mean_y",0.00900161248883721
"1911","training",29,"WALKING_UPSTAIRS","time_body_acceleration_jerk_mean_z",-0.00355290542467733
"1912","training",29,"WALKING_UPSTAIRS","time_body_acceleration_jerk_std_x",-0.623456414216366
"1913","training",29,"WALKING_UPSTAIRS","time_body_acceleration_jerk_std_y",-0.635499779848779
"1914","training",29,"WALKING_UPSTAIRS","time_body_acceleration_jerk_std_z",-0.793746797790698
"1915","training",29,"WALKING_UPSTAIRS","time_body_gyro_mean_x",-0.0101831910869331
"1916","training",29,"WALKING_UPSTAIRS","time_body_gyro_mean_y",-0.0882883296441861
"1917","training",29,"WALKING_UPSTAIRS","time_body_gyro_mean_z",0.0881626266546221
"1918","training",29,"WALKING_UPSTAIRS","time_body_gyro_std_x",-0.73469927369157
"1919","training",29,"WALKING_UPSTAIRS","time_body_gyro_std_y",-0.634569173421512
"1920","training",29,"WALKING_UPSTAIRS","time_body_gyro_std_z",-0.713864583982558
"1921","training",29,"WALKING_UPSTAIRS","time_body_gyro_jerk_mean_x",-0.100707751809855
"1922","training",29,"WALKING_UPSTAIRS","time_body_gyro_jerk_mean_y",-0.0464322029527616
"1923","training",29,"WALKING_UPSTAIRS","time_body_gyro_jerk_mean_z",-0.052785999031686
"1924","training",29,"WALKING_UPSTAIRS","time_body_gyro_jerk_std_x",-0.736117664139535
"1925","training",29,"WALKING_UPSTAIRS","time_body_gyro_jerk_std_y",-0.853639613139535
"1926","training",29,"WALKING_UPSTAIRS","time_body_gyro_jerk_std_z",-0.770221314302326
"1927","training",29,"WALKING_UPSTAIRS","time_body_acceleration_magnitude_mean",-0.553585593347965
"1928","training",29,"WALKING_UPSTAIRS","time_body_acceleration_magnitude_std",-0.579067216088081
"1929","training",29,"WALKING_UPSTAIRS","time_gravity_acceleration_magnitude_mean",-0.553585593347965
"1930","training",29,"WALKING_UPSTAIRS","time_gravity_acceleration_magnitude_std",-0.579067216088081
"1931","training",29,"WALKING_UPSTAIRS","time_body_acceleration_jerk_magnitude_mean",-0.664538060484884
"1932","training",29,"WALKING_UPSTAIRS","time_body_acceleration_jerk_magnitude_std",-0.620472049862791
"1933","training",29,"WALKING_UPSTAIRS","time_body_gyro_magnitude_mean",-0.602228993700349
"1934","training",29,"WALKING_UPSTAIRS","time_body_gyro_magnitude_std",-0.653732301592151
"1935","training",29,"WALKING_UPSTAIRS","time_body_gyro_jerk_magnitude_mean",-0.802293906366279
"1936","training",29,"WALKING_UPSTAIRS","time_body_gyro_jerk_magnitude_std",-0.840156364186047
"1937","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_x",-0.579901000186134
"1938","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_y",-0.587686308146221
"1939","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_z",-0.680547675465116
"1940","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_std_x",-0.5727879490375
"1941","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_std_y",-0.630978844851831
"1942","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_std_z",-0.602550925183721
"1943","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_freq_x",-0.165350787567733
"1944","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_freq_y",0.128076957523023
"1945","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_freq_z",0.0886270605992151
"1946","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_mean_x",-0.629875853152035
"1947","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_mean_y",-0.641289075786337
"1948","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_mean_z",-0.768433928313954
"1949","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_std_x",-0.651564188964826
"1950","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_std_y",-0.655526116655523
"1951","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_std_z",-0.818292780813954
"1952","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_mean_freq_x",0.0107764076990698
"1953","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_mean_freq_y",-0.0815611305061628
"1954","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_mean_freq_z",-0.00952646181569767
"1955","training",29,"WALKING_UPSTAIRS","frequency_body_gyro_mean_x",-0.685747413486628
"1956","training",29,"WALKING_UPSTAIRS","frequency_body_gyro_mean_y",-0.735972301656977
"1957","training",29,"WALKING_UPSTAIRS","frequency_body_gyro_mean_z",-0.689221357718023
"1958","training",29,"WALKING_UPSTAIRS","frequency_body_gyro_std_x",-0.752567831707849
"1959","training",29,"WALKING_UPSTAIRS","frequency_body_gyro_std_y",-0.588857987485174
"1960","training",29,"WALKING_UPSTAIRS","frequency_body_gyro_std_z",-0.749163172296512
"1961","training",29,"WALKING_UPSTAIRS","frequency_body_gyro_mean_freq_x",0.00201044246625
"1962","training",29,"WALKING_UPSTAIRS","frequency_body_gyro_mean_freq_y",-0.253940049719767
"1963","training",29,"WALKING_UPSTAIRS","frequency_body_gyro_mean_freq_z",0.0203516079320058
"1964","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_magnitude_mean",-0.589294014734302
"1965","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_magnitude_std",-0.639314176054942
"1966","training",29,"WALKING_UPSTAIRS","frequency_body_acceleration_magnitude_mean_freq",0.162765300930698
"1967","training",29,"WALKING_UPSTAIRS","frequency_body_body_acceleration_jerk_magnitude_mean",-0.609879937469099
"1968","training",29,"WALKING_UPSTAIRS","frequency_body_body_acceleration_jerk_magnitude_std",-0.636434470547384
"1969","training",29,"WALKING_UPSTAIRS","frequency_body_body_acceleration_jerk_magnitude_mean_freq",0.227450813250137
"1970","training",29,"WALKING_UPSTAIRS","frequency_body_body_gyro_magnitude_mean",-0.722018434984302
"1971","training",29,"WALKING_UPSTAIRS","frequency_body_body_gyro_magnitude_std",-0.671454324368401
"1972","training",29,"WALKING_UPSTAIRS","frequency_body_body_gyro_magnitude_mean_freq",-0.0446469221483721
"1973","training",29,"WALKING_UPSTAIRS","frequency_body_body_gyro_jerk_magnitude_mean",-0.840464164156977
"1974","training",29,"WALKING_UPSTAIRS","frequency_body_body_gyro_jerk_magnitude_std",-0.851462426569767
"1975","training",29,"WALKING_UPSTAIRS","frequency_body_body_gyro_jerk_magnitude_mean_freq",0.212434137252471
"1976","training",30,"WALKING_UPSTAIRS","time_body_acceleration_mean_x",0.276305836721932
"1977","training",30,"WALKING_UPSTAIRS","time_body_acceleration_mean_y",-0.0175856077340209
"1978","training",30,"WALKING_UPSTAIRS","time_body_acceleration_mean_z",-0.10589355727859
"1979","training",30,"WALKING_UPSTAIRS","time_body_acceleration_std_x",-0.615890785389034
"1980","training",30,"WALKING_UPSTAIRS","time_body_acceleration_std_y",-0.519047387875457
"1981","training",30,"WALKING_UPSTAIRS","time_body_acceleration_std_z",-0.522643273772115
"1982","training",30,"WALKING_UPSTAIRS","time_gravity_acceleration_mean_x",0.696858200678851
"1983","training",30,"WALKING_UPSTAIRS","time_gravity_acceleration_mean_y",0.0512698188974987
"1984","training",30,"WALKING_UPSTAIRS","time_gravity_acceleration_mean_z",0.184343178348037
"1985","training",30,"WALKING_UPSTAIRS","time_gravity_acceleration_std_x",-0.974319118563969
"1986","training",30,"WALKING_UPSTAIRS","time_gravity_acceleration_std_y",-0.952288292767624
"1987","training",30,"WALKING_UPSTAIRS","time_gravity_acceleration_std_z",-0.92943263464752
"1988","training",30,"WALKING_UPSTAIRS","time_body_acceleration_jerk_mean_x",0.0734799270148825
"1989","training",30,"WALKING_UPSTAIRS","time_body_acceleration_jerk_mean_y",0.00730438257971279
"1990","training",30,"WALKING_UPSTAIRS","time_body_acceleration_jerk_mean_z",-0.000653871890373369
"1991","training",30,"WALKING_UPSTAIRS","time_body_acceleration_jerk_std_x",-0.679007254150131
"1992","training",30,"WALKING_UPSTAIRS","time_body_acceleration_jerk_std_y",-0.6607705539047
"1993","training",30,"WALKING_UPSTAIRS","time_body_acceleration_jerk_std_z",-0.781644485013055
"1994","training",30,"WALKING_UPSTAIRS","time_body_gyro_mean_x",-0.0354229280326632
"1995","training",30,"WALKING_UPSTAIRS","time_body_gyro_mean_y",-0.0717482452402089
"1996","training",30,"WALKING_UPSTAIRS","time_body_gyro_mean_z",0.0834544586693995
"1997","training",30,"WALKING_UPSTAIRS","time_body_gyro_std_x",-0.671005846122715
"1998","training",30,"WALKING_UPSTAIRS","time_body_gyro_std_y",-0.538990663942298
"1999","training",30,"WALKING_UPSTAIRS","time_body_gyro_std_z",-0.589783442185379
"2000","training",30,"WALKING_UPSTAIRS","time_body_gyro_jerk_mean_x",-0.0926769005274151
"2001","training",30,"WALKING_UPSTAIRS","time_body_gyro_jerk_mean_y",-0.0412903779669452
"2002","training",30,"WALKING_UPSTAIRS","time_body_gyro_jerk_mean_z",-0.0493556177875196
"2003","training",30,"WALKING_UPSTAIRS","time_body_gyro_jerk_std_x",-0.780636429556136
"2004","training",30,"WALKING_UPSTAIRS","time_body_gyro_jerk_std_y",-0.79894807305483
"2005","training",30,"WALKING_UPSTAIRS","time_body_gyro_jerk_std_z",-0.76322854691906
"2006","training",30,"WALKING_UPSTAIRS","time_body_acceleration_magnitude_mean",-0.538131194183003
"2007","training",30,"WALKING_UPSTAIRS","time_body_acceleration_magnitude_std",-0.588158111633681
"2008","training",30,"WALKING_UPSTAIRS","time_gravity_acceleration_magnitude_mean",-0.538131194183003
"2009","training",30,"WALKING_UPSTAIRS","time_gravity_acceleration_magnitude_std",-0.588158111633681
"2010","training",30,"WALKING_UPSTAIRS","time_body_acceleration_jerk_magnitude_mean",-0.697050126998956
"2011","training",30,"WALKING_UPSTAIRS","time_body_acceleration_jerk_magnitude_std",-0.658972148093473
"2012","training",30,"WALKING_UPSTAIRS","time_body_gyro_magnitude_mean",-0.510032754098198
"2013","training",30,"WALKING_UPSTAIRS","time_body_gyro_magnitude_std",-0.573779428671018
"2014","training",30,"WALKING_UPSTAIRS","time_body_gyro_jerk_magnitude_mean",-0.785870931331593
"2015","training",30,"WALKING_UPSTAIRS","time_body_gyro_jerk_magnitude_std",-0.810398514673629
"2016","training",30,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_x",-0.635650125322193
"2017","training",30,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_y",-0.55849001001906
"2018","training",30,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_z",-0.634958546900783
"2019","training",30,"WALKING_UPSTAIRS","frequency_body_acceleration_std_x",-0.609238911508407
"2020","training",30,"WALKING_UPSTAIRS","frequency_body_acceleration_std_y",-0.531321491840992
"2021","training",30,"WALKING_UPSTAIRS","frequency_body_acceleration_std_z",-0.506570361273995
"2022","training",30,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_freq_x",-0.302775397984856
"2023","training",30,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_freq_y",-0.0844208556775196
"2024","training",30,"WALKING_UPSTAIRS","frequency_body_acceleration_mean_freq_z",-0.0415480598651175
"2025","training",30,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_mean_x",-0.685307771157441
"2026","training",30,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_mean_y",-0.671673670524282
"2027","training",30,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_mean_z",-0.755432212793734
"2028","training",30,"WALKING_UPSTAIRS","frequency_body_acceleration_jerk_std_x",-0.701879208571802
